"
"
C 180 Fascination;2017;147.000;Siyah;10 Şubat 2022;625.000 TL;İstanbul Ataşehir
C 200 AMG;2018;36.000;Mavi;09 Şubat 2022;1.040.000 TL;Nevşehir Avanos
C 180 BlueEfficiency Fascination;2012;218.000;Beyaz;09 Şubat 2022;465.000 TL;Kahramanmaraş Onikişubat
C 200 d BlueTEC AMG;2016;86.000;Beyaz;09 Şubat 2022;730.000 TL;İstanbul Beylikdüzü
C 200 d BlueTEC AMG;2016;97.000;Beyaz;09 Şubat 2022;692.500 TL;İstanbul Küçükçekmece
C 200 d BlueTEC AMG;2018;40.000;Beyaz;09 Şubat 2022;845.000 TL;İstanbul Çekmeköy
C 200 AMG;2018;49.000;Siyah;09 Şubat 2022;924.000 TL;İstanbul Çekmeköy
C 200 D Exclusive;2018;29.000;Beyaz;09 Şubat 2022;949.000 TL;İstanbul Avcılar
C 200 d BlueTEC AMG;2015;198.000;Beyaz;09 Şubat 2022;610.000 TL;Kocaeli Gebze
C 180 AMG 7G-Tronic;2014;142.000;Beyaz;09 Şubat 2022;645.000 TL;Adıyaman Gölbaşı
C 180 BlueEfficiency AMG;2013;104.151;Siyah;09 Şubat 2022;550.000 TL;Gaziantep Şehitkamil
C 200 d BlueTEC Fascination;2015;120.000;Beyaz;09 Şubat 2022;785.000 TL;Ankara Etimesgut
C 180 Fascination;2015;122.000;Beyaz;09 Şubat 2022;650.000 TL;İstanbul Ataşehir
C 180 Komp. BlueEfficiency Fascination;2010;98.000;Beyaz;09 Şubat 2022;378.000 TL;Tekirdağ Çerkezköy
C 200 Komp. Elegance;2001;292.000;Mavi;09 Şubat 2022;178.000 TL;Kastamonu Tosya
C 200 d BlueTEC AMG;2016;149.000;Beyaz;08 Şubat 2022;715.000 TL;Gaziantep Şahinbey
C 200 D Comfort;2020;28.000;Beyaz;08 Şubat 2022;888.500 TL;İstanbul Beykoz
C 200 d BlueTEC Fascination;2015;160.000;Siyah;08 Şubat 2022;595.500 TL;İstanbul Sarıyer
C 200 d BlueTEC Exclusive;2016;127.000;Siyah;08 Şubat 2022;719.950 TL;İstanbul Bağcılar
C 200 d BlueTEC Exclusive;2015;130.000;Beyaz;08 Şubat 2022;699.950 TL;İstanbul Bağcılar
"
"
C 200 d BlueTEC Exclusive;2016;127.000;Siyah;08 Şubat 2022;719.950 TL;İstanbul Bağcılar
C 200 d BlueTEC Exclusive;2015;130.000;Beyaz;08 Şubat 2022;699.950 TL;İstanbul Bağcılar
C 200 d BlueTEC Comfort;2018;63.000;Beyaz;07 Şubat 2022;760.950 TL;İstanbul Bağcılar
C 200 d BlueTEC AMG;2016;68.000;Gri;07 Şubat 2022;766.000 TL;İstanbul Ataşehir
C 200 d BlueTEC Comfort;2017;80.000;Siyah;07 Şubat 2022;695.000 TL;İstanbul Bağcılar
C 200 D AMG;2021;0;Siyah;07 Şubat 2022;1.164.800 TL;Ankara Keçiören
C 180 AMG 7G-Tronic;2012;236.000;Gri;07 Şubat 2022;427.500 TL;Ankara Akyurt
C 200 d BlueTEC Comfort;2017;119.000;Beyaz;06 Şubat 2022;700.000 TL;İstanbul Sancaktepe
C 200 Edition 1 AMG;2021;0;Gri;06 Şubat 2022;1.555.000 TL;Ankara Çankaya
C 180 Komp. BlueEfficiency AMG;2011;355.000;Beyaz;06 Şubat 2022;330.000 TL;İstanbul Kadıköy
C 180 AMG 7G-Tronic;2016;88.000;Beyaz;06 Şubat 2022;900.000 TL;İstanbul Eyüpsultan
C 180 AMG 7G-Tronic;2014;117.000;Siyah;05 Şubat 2022;694.999 TL;Kayseri Melikgazi
C 180 Komp. BlueEfficiency Fascination;2010;153.000;Beyaz;05 Şubat 2022;315.000 TL;Sinop Merkez
C 180 AMG 7G-Tronic;2014;237.000;Gümüş Gri;05 Şubat 2022;553.900 TL;İstanbul Bağcılar
C 200 d BlueTEC AMG;2015;129.000;Siyah;05 Şubat 2022;645.000 TL;Ankara Akyurt
C 200 D AMG;2020;27.000;Kırmızı;05 Şubat 2022;1.090.000 TL;Kahramanmaraş Onikişubat
C 200 d BlueTEC AMG;2015;178.000;Beyaz;05 Şubat 2022;610.000 TL;Konya Selçuklu
C 200 D AMG;2021;7.258;Mavi;05 Şubat 2022;1.259.000 TL;İstanbul Kadıköy
C 200 d BlueTEC Style;2016;73.500;Siyah;04 Şubat 2022;649.400 TL;İstanbul Sarıyer
C 180 AMG 7G-Tronic;2014;185.000;Gri;04 Şubat 2022;578.500 TL;İstanbul Bağcılar
"
"
C 200 d BlueTEC Comfort;2016;140.000;Beyaz;04 Şubat 2022;595.000 TL;İstanbul Esenyurt
C 180 AMG 7G-Tronic;2015;129.000;Siyah;04 Şubat 2022;649.000 TL;İstanbul Bağcılar
C 180 AMG 7G-Tronic;2015;97.520;Beyaz;04 Şubat 2022;689.500 TL;Tekirdağ Süleymanpaşa
C 180 Fascination;2014;142.000;Beyaz;03 Şubat 2022;660.000 TL;Aydın Efeler
C 180 BlueEfficiency AMG;2012;108.000;Gümüş Gri;03 Şubat 2022;435.900 TL;İstanbul Beyoğlu
C 200 Edition 1 AMG;2021;0;Beyaz;03 Şubat 2022;1.554.000 TL;Bursa Nilüfer
C 200 d BlueTEC AMG;2018;25.000;Beyaz;03 Şubat 2022;899.900 TL;İstanbul Üsküdar
C 200 d BlueTEC AMG;2017;110.000;Füme;02 Şubat 2022;699.900 TL;İstanbul Ataşehir
C 180 AMG 7G-Tronic;2014;181.000;Füme;01 Şubat 2022;535.000 TL;İstanbul Küçükçekmece
C 200 d BlueTEC AMG;2015;109.000;Beyaz;01 Şubat 2022;699.500 TL;Manisa Soma
C 180 Komp. BlueEfficiency AMG;2011;318;Beyaz;31 Ocak 2022;349.000 TL;Ankara Mamak
C 200 AMG;2020;15.000;Siyah;31 Ocak 2022;1.145.000 TL;İzmir Karabağlar
C 200 d BlueTEC Avantgarde;2018;50.000;Beyaz;31 Ocak 2022;699.900 TL;Hatay Antakya
C 220 CDI AMG;2009;243.000;Siyah;30 Ocak 2022;474.500 TL;Kocaeli Derince
C 180 Komp. BlueEfficiency AMG;2012;203.000;Beyaz;29 Ocak 2022;436.000 TL;Ankara Sincan
C 200 d BlueTEC Avantgarde;2016;69.000;Siyah;29 Ocak 2022;695.000 TL;İzmir Gaziemir
C 180 AMG 9G-Tronic;2017;107.000;Beyaz;23 Ocak 2022;752.000 TL;İstanbul Bağcılar
C 200 d BlueTEC AMG;2018;6.832;Beyaz;22 Ocak 2022;1.265.000 TL;Antalya Muratpaşa
C 180 AMG 7G-Tronic;2013;157.000;Beyaz;21 Ocak 2022;455.000 TL;Denizli Sarayköy
C 200 AMG;2018;14.550;Beyaz;20 Ocak 2022;975.000 TL;İstanbul Sarıyer
"
"
C 200 d BlueTEC Comfort;2018;35.811;Beyaz;20 Ocak 2022;777.000 TL;İstanbul Sarıyer
C 200 d BlueTEC AMG;2016;95.000;Siyah;17 Ocak 2022;782.000 TL;İstanbul Bağcılar
C 180 Fascination;2014;121.000;Beyaz;15 Ocak 2022;559.900 TL;İstanbul Ataşehir
C 200 d BlueTEC AMG;2016;123.250;Füme;14 Ocak 2022;709.999 TL;İstanbul Kadıköy
C 180 AMG 7G-Tronic;2015;69.800;Siyah;07 Ocak 2022;749.900 TL;İstanbul Eyüpsultan
C 180 BlueEfficiency AMG;2015;49.301;Kırmızı;10 Şubat 2022;565.000 TL;İstanbul Bağcılar
C 200 D AMG;2017;131.000;Kırmızı;10 Şubat 2022;746.000 TL;İstanbul Bağcılar
C 200 D Comfort;2017;79.865;Siyah;10 Şubat 2022;696.000 TL;İstanbul Bağcılar
C 200 d BlueTEC AMG;2016;82.000;Beyaz;10 Şubat 2022;735.750 TL;İstanbul Üsküdar
C 200 AMG;2021;0;Mavi;10 Şubat 2022;1.515.000 TL;İstanbul Beşiktaş
C 180 Komp. BlueEfficiency AMG;2010;114.000;Beyaz;10 Şubat 2022;420.000 TL;Kütahya Merkez
C 200 D Exclusive;2021;9.500;Gri;10 Şubat 2022;1.245.000 TL;İstanbul Silivri
C 200 Exclusive;2021;3.284;Mavi;10 Şubat 2022;1.250.000 TL;Konya Selçuklu
C 200 D AMG;2021;3.800;Bej;10 Şubat 2022;1.189.500 TL;Tekirdağ Çerkezköy
C 180 Avantgarde;2011;178.000;Beyaz;10 Şubat 2022;355.000 TL;Denizli Çivril
C 180 Comfort 9G-Tronic;2017;47.000;Beyaz;10 Şubat 2022;695.000 TL;İzmir Gaziemir
C 180 AMG 9G-Tronic;2017;94.000;Lacivert;10 Şubat 2022;995.000 TL;İstanbul Bağcılar
C 200 d BlueTEC Style;2016;184.000;Beyaz;10 Şubat 2022;615.000 TL;İstanbul Ataşehir
C 180 Komp. BlueEfficiency AMG;2010;230.000;Kırmızı;10 Şubat 2022;295.000 TL;İzmir Buca
C 180 BlueEfficiency Avantgarde;2012;94.000;Beyaz;10 Şubat 2022;386.000 TL;Kilis Merkez
"
"
C 200 Exclusive;2018;12.230;Siyah;10 Şubat 2022;1.075.000 TL;İstanbul Sarıyer
C 180 AMG 9G-Tronic;2017;72.500;Beyaz;10 Şubat 2022;875.000 TL;İstanbul Şişli
C 180 AMG 7G-Tronic;2016;88.000;Siyah;10 Şubat 2022;755.000 TL;İstanbul Bağcılar
C 200 d BlueTEC AMG;2016;140.000;Beyaz;10 Şubat 2022;715.000 TL;İzmir Menderes
C 200 d BlueTEC AMG;2017;89.000;Beyaz;10 Şubat 2022;759.000 TL;İstanbul Beşiktaş
C 200 AMG;2020;21.000;Beyaz;10 Şubat 2022;980.000 TL;İstanbul Bahçelievler
C 250 CDI BlueEfficiency Fascination;2012;265.000;Beyaz;10 Şubat 2022;498.000 TL;Adana Yüreğir
C 200 D Exclusive;2020;48.000;Gri;10 Şubat 2022;1.080.000 TL;İstanbul Silivri
C 180 BlueEfficiency AMG;2011;154.234;Beyaz;10 Şubat 2022;365.000 TL;Gaziantep Şehitkamil
C 200 d BlueTEC AMG;2015;120.000;Beyaz;10 Şubat 2022;790.000 TL;İstanbul Kağıthane
C 220 CDI Avantgarde;2009;360.000;Bej;10 Şubat 2022;310.000 TL;Sakarya Erenler
C 180 Komp. BlueEfficiency Avantgarde;2011;134.000;Beyaz;10 Şubat 2022;370.000 TL;Konya Karatay
C 200 d BlueTEC AMG;2015;80.000;Beyaz;10 Şubat 2022;820.000 TL;Kahramanmaraş Elbistan
C 200 d BlueTEC AMG;2016;158.000;Beyaz;10 Şubat 2022;634.500 TL;İstanbul Esenyurt
C 180 Komp. BlueEfficiency AMG;2011;185.000;Beyaz;10 Şubat 2022;455.000 TL;İstanbul Başakşehir
C 180 AMG 7G-Tronic;2016;57.036;Siyah;10 Şubat 2022;975.000 TL;İstanbul Bakırköy
C 200 d BlueTEC AMG;2018;28.000;Beyaz;10 Şubat 2022;1.025.000 TL;İstanbul Küçükçekmece
C 200 d BlueTEC AMG;2016;78.000;Beyaz;10 Şubat 2022;735.000 TL;İstanbul Küçükçekmece
C 200 Elegance;1999;315.000;Gümüş Gri;10 Şubat 2022;200.000 TL;Kırıkkale Merkez
C 180 BlueEfficiency Avantgarde;2012;63.000;Beyaz;10 Şubat 2022;410.000 TL;Eskişehir Odunpazarı
"
"
C 180 BlueEfficiency AMG;2013;113.000;Beyaz;10 Şubat 2022;425.000 TL;Antalya Muratpaşa
C 200 d BlueTEC AMG;2015;117.565;Beyaz;10 Şubat 2022;697.000 TL;Antalya Alanya
C 200 d BlueTEC AMG;2016;90.000;Beyaz;10 Şubat 2022;780.000 TL;Şanlıurfa Siverek
C 200 AMG;2020;20.000;Beyaz;10 Şubat 2022;1.280.000 TL;İstanbul Sarıyer
C 220 CDI Elegance;2002;318;Gümüş Gri;10 Şubat 2022;235.000 TL;Samsun Atakum
C 200 d BlueTEC Style;2015;99.000;Beyaz;10 Şubat 2022;697.500 TL;Antalya Kepez
C 180 AMG 7G-Tronic;2012;79.000;Beyaz;10 Şubat 2022;516.500 TL;Kocaeli İzmit
C 180 Komp. BlueEfficiency AMG;2011;214.000;Siyah;10 Şubat 2022;301.500 TL;Düzce Merkez
C 200 D AMG;2020;1.700;Beyaz;10 Şubat 2022;1.130.000 TL;İstanbul Bahçelievler
C 180 AMG 7G-Tronic;2016;150.000;Beyaz;10 Şubat 2022;675.000 TL;Bursa Osmangazi
C 180 Exclusive;2016;100.000;Beyaz;10 Şubat 2022;700.000 TL;İstanbul Ümraniye
C 180 Komp. BlueEfficiency AMG;2012;120.000;Beyaz;10 Şubat 2022;490.900 TL;Şanlıurfa Haliliye
C 180 BlueEfficiency Avantgarde;2014;103.763;Beyaz;10 Şubat 2022;605.000 TL;İstanbul Sarıyer
C 200 D AMG;2021;14.100;Mavi;10 Şubat 2022;1.180.000 TL;Antalya Kepez
C 180 BlueEfficiency AMG;2012;190.000;Beyaz;10 Şubat 2022;465.000 TL;İzmir Bornova
C 180 Comfort 9G-Tronic;2017;84.619;Beyaz;10 Şubat 2022;695.000 TL;İstanbul Sultanbeyli
C 180 AMG 7G-Tronic;2015;123.500;Beyaz;10 Şubat 2022;815.500 TL;Trabzon Akçaabat
C 200 d BlueTEC AMG;2015;106.000;Siyah;10 Şubat 2022;695.000 TL;İstanbul Üsküdar
C 180 Exclusive;2014;92.000;Beyaz;10 Şubat 2022;711.900 TL;Ankara Çankaya
C 180 Komp. BlueEfficiency Fascination;2009;270.000;Gri;10 Şubat 2022;345.000 TL;Afyonkarahisar Merkez
"
"
C 200 d BlueTEC AMG;2017;89.000;Beyaz;10 Şubat 2022;819.000 TL;Ankara Akyurt
C 200 d BlueTEC AMG;2018;100.000;Gümüş Gri;10 Şubat 2022;785.000 TL;İstanbul Tuzla
C 180 Komp. BlueEfficiency Fascination;2009;199.000;Siyah;10 Şubat 2022;320.000 TL;Samsun İlkadım
C 200 d BlueTEC Exclusive;2016;103.000;Mavi;10 Şubat 2022;793.000 TL;İzmir Çeşme
C 200 d BlueTEC Exclusive;2017;32.000;Siyah;10 Şubat 2022;915.000 TL;Samsun Atakum
C 180 AMG 7G-Tronic;2011;200.000;Beyaz;10 Şubat 2022;377.500 TL;Aksaray Merkez
C 180 Elegance;1994;329.000;Siyah;10 Şubat 2022;147.000 TL;İstanbul Silivri
C 200 d BlueTEC Exclusive;2015;102.000;Füme;10 Şubat 2022;785.000 TL;Denizli Merkezefendi
C 200 d BlueTEC AMG;2017;72.000;Siyah;10 Şubat 2022;780.000 TL;Mersin Tarsus
C 200 d BlueTEC AMG;2016;76.000;Beyaz;10 Şubat 2022;775.000 TL;Kahramanmaraş Onikişubat
C 200 D AMG;2021;5.310;Mavi;10 Şubat 2022;1.225.000 TL;İzmir Gaziemir
C 200 D Comfort;2017;185.000;Siyah;10 Şubat 2022;689.000 TL;İstanbul Bağcılar
C 200 D AMG;2020;60.117;Gri;10 Şubat 2022;898.000 TL;İzmir Bayraklı
C 180 AMG 9G-Tronic;2017;52.000;Beyaz;10 Şubat 2022;875.000 TL;Ankara Çankaya
C 180 Komp. BlueEfficiency AMG;2011;223.000;Beyaz;10 Şubat 2022;345.000 TL;Bursa Nilüfer
C 200 d BlueTEC AMG;2016;135.000;Siyah;10 Şubat 2022;910.000 TL;Kahramanmaraş Dulkadiroğlu
C 180 AMG 7G-Tronic;2017;52.611;Beyaz;10 Şubat 2022;857.000 TL;İstanbul Şişli
C 180 Komp. BlueEfficiency Fascination;2010;188.000;Gri;10 Şubat 2022;338.000 TL;Uşak Merkez
C 200 Exclusive;2020;22.000;Lacivert;10 Şubat 2022;1.070.000 TL;İstanbul Kağıthane
C 180 Komp. BlueEfficiency AMG;2012;188.500;Siyah;10 Şubat 2022;429.500 TL;Sakarya Akyazı
